"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Chile","CHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4444.57209247771","4885.628639138","5563.31353647799","6060.95108544889","6475.71181800825","7231.79398627598","7895.43678091763","8510.66698498662","8850.49171614285","8838.75917185618","9375.59008388337","9775.553235058","10133.404114206","10708.8236470582","11612.3996853517","12550.4348007645","15510.7700739452","16697.5160217416","16375.9648536011","15951.3304877878","17917.8951217097","20121.6834214209","21366.1771264909","22201.0660684337","22553.6161787372","22457.8800614565","23256.5036042211","24295.223766602","25305.0903462611","25611.7578269458","25350.8635082972","29089.850459728","30820.3526971179","32801.3786378418","34637.1168279143",
"China","CHN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","990.776190880307","1104.99241812151","1276.04934407809","1471.23957676652","1679.99494201668","1883.87603000345","2087.74769649351","2297.36310194242","2483.25405950859","2689.85156589718","2963.53238602023","3258.40210660305","3590.7659594167","4007.11604605423","4504.92937237596","5148.18273933805","5946.28682830185","6935.26580584434","7712.84608425069","8447.98281469227","9411.13821903204","10456.7916826113","11420.2527051141","12228.3736084197","12941.5964809146","13463.3331511105","14157.2514988004","15022.4371883124","16298.2050619109","17600.8907568493","18267.4783455827","20843.2978347377","23032.1766271143","25179.1193066383","27104.8702677463",
"Cote d'Ivoire","CIV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2693.36146600562","2677.07472001474","2624.52422270222","2576.99340149533","2550.99222448395","2683.32097628214","2831.79903711036","3039.52473895538","3086.12766383427","3064.79944793741","3040.57593185363","2961.76287274216","2851.03041356835","2701.74168487851","2794.17325719366","2841.82308798173","2941.82141168912","2984.53472161562","3115.83789187745","3176.63242420617","3360.54408826055","3175.9192237076","3290.72306949457","3619.01790854865","4074.21445539789","4403.64296618998","4530.64849808487","4690.17801861096","4945.62520575915","5516.39055126829","5543.85096318939","6045.20480490879","6719.44381557637","7237.18170740909","7669.23195715687",
"Cameroon","CMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2031.90998845273","1962.54063766109","1890.09253104555","1731.40873126371","1751.68522971639","1790.33914983641","1849.50650036011","1915.11760711464","1975.15598939833","2038.66378898995","2108.49454959751","2190.89640724166","2263.05519674356","2368.10119477369","2532.64744424214","2597.68039893219","2704.43739800377","2817.7222811838","2870.44106866605","2878.95143886138","2913.94292755606","2988.8172872551","3059.64226568251","3238.86829843733","3422.26128158344","3497.66067563959","3626.99932028578","3767.43072883824","4010.76360069526","4241.11174920592","4365.44704128392","4793.55628200196","5188.97750866081","5410.76921937642","5588.98645861945",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","832.068152559652","761.97579361076","674.339698527766","576.371213457691","539.567586571571","532.179280362158","526.165019253166","497.120722511043","481.28791422287","451.824786955368","416.548214460226","403.983196706619","409.641833781142","428.332470700597","455.866557396548","483.910024827321","508.4008175183","549.827650078763","584.020810311472","572.959249024865","605.785160280927","643.764679093976","647.801733284929","760.64987993962","859.356816141236","910.393131638657","950.022298158597","990.545051394781","1048.86502855672","1056.17206659241","1088.7890035637","1402.38560295221","1590.16404219556","1730.62228877694","1821.04868718058",
"Congo, Rep.","COG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3436.74969805645","3536.08004987396","3607.67111205387","3550.38579358163","3326.98140019517","3434.06784062762","3547.2135393678","3509.99889494686","3602.03351936562","3463.85452984899","3667.42487266336","3748.44674931557","3888.16402343345","3886.99206795632","3991.51124729764","4278.92538741319","4588.10924898465","4242.61126846002","4448.33261714253","4800.90159806602","5125.06991343643","5175.20439089036","6058.06449417412","5833.86336651436","5733.18393561256","4715.13431581624","4016.04908525318","4444.63900215824","5593.19370578686","5719.59977338291","4770.96449758365","6263.21161292636","6647.4968173139","6850.27770621099","7026.36223281494",
"Colombia","COL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5109.42000116133","5280.77779773378","5509.36464911545","5826.18344421336","6173.63611479219","6505.56526221287","6638.839736256","6861.09186358439","6853.84144017033","6543.8672116341","6775.93064418811","6934.88284338593","7108.8239028593","7420.46008365281","7909.34635155695","8432.33329078314","9154.08926196511","9909.29031403767","10307.0649878854","10367.3489557519","10841.1279801312","11707.4614624747","12093.0754939172","12779.8865818318","13355.3624162195","13332.0555048211","14026.8399931053","14400.6139849314","15239.4049488277","16181.5908990662","15519.2101694656","17383.0901728295","20695.7426775731","20944.4883888657","21508.7802475454",
"Comoros","COM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1546.45112696499","1464.06324019961","1574.57538563058","1623.05620853794","1563.69891938637","1657.45525880536","1650.51748260068","1723.09797545554","1713.1426125631","1752.73824681968","1740.64947132869","1838.1071436353","1911.61256823567","1949.13816081274","2024.8526447402","2162.0719557682","2145.92066953414","2177.9281684323","2262.49853000291","2303.94782891469","2372.41233989712","2471.78724731502","2678.70262820599","2832.53121548146","2937.61192894981","2949.47342240993","3139.05160740465","3347.45652997484","3276.00936695332","3293.05601748495","3244.8867496847","3377.88518482587","3641.62920390353","3811.65084882413","3958.53228789687",
"Cabo Verde","CPV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1044.45752446208","1068.86738484262","1185.58087887939","1291.31053134645","1540.217583453","1762.15888398011","1962.92102503773","2181.7814009877","2443.03655597717","2714.0965601233","3124.49488355024","3216.64651196602","3388.44814452274","3551.4638434881","3968.65691704088","4324.20232454639","4758.37704995678","5566.76949101583","6010.85136847472","5900.66086529142","6038.58525655665","6384.22844090415","6318.06108723364","6367.28001322501","6416.83301150977","6773.48679969386","7350.75358726727","7935.76176281072","7916.42115326174","8645.75646859343","6852.57669930355","7685.41921393669","9481.07335405605","10242.1532011212","11195.1205312923",
"Costa Rica","CRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5020.63594092737","5174.63203551232","5635.08261174293","6025.46577039581","6276.24957110048","6515.33709490214","6568.44418634869","6890.16819312975","7306.0382910746","7563.24416721687","7879.47794966682","8190.07440941864","8460.65229565223","8862.9941209874","9365.32775360615","9898.92919347319","10799.5114028981","11841.9011714247","12471.6723105433","12273.8603954825","12927.564593015","13614.2603998924","14463.7404448087","15232.0771529497","16393.8095428323","17525.1404625145","19201.7453233396","20499.3442130778","21498.0350746836","23339.6091317787","22099.8678127394","23852.9253020002","25924.7403788443","28075.1421722141","30062.8491604466",
"Caribbean small states","CSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7176.20217357886","7445.32864146615","7834.65661687114","8004.19663109351","8402.5820404614","8769.93099468049","9314.47121838795","9879.22268118196","10402.1353436174","11016.3498981064","11711.5121900459","12176.3596929245","12816.9200480312","13920.0542385259","14941.0002972672","16225.016694135","18069.5511859132","19223.8106639041","19882.2153698581","19265.0331897587","19804.3563121464","20269.5498922847","20766.9002732826","20903.0585990956","21206.1258351632","20632.3376851645","19975.9021318883","20762.5365878571","21259.2795158966","22157.0018835044","20161.685964893","23493.3054375431","28974.9965495457","32868.2089967349","38624.0605441698",
"Cuba","CUB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21891.0453556692","23057.2613647017","23479.7973302624","23522.2748891856","23791.197413682","24081.1512149964","24590.1923681094","25374.1429869989","26098.4711532409","25950.3950372365","25956.8107585616","26251.3628228418","25105.9924714169","24821.796301247","24347.7605833552","24037.6485782735","23649.591653431","24321.7468068376","24623.0414302994","25396.9966189902","21722.0173651527","24905.7684453244","28640.6872336026","30651.5885510423","32693.2939764893",
"Cayman Islands","CYM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75190.6622438904","77337.189365003","76297.4603019086","69254.1827192632","66325.4579909597","66629.1635862244","64726.5305342992","63648.2547513145","63560.5137725019","64009.3171045464","65680.0743282085","68017.6756755602","71811.8924961984","72697.3671881501","66118.6540859028","74160.4914000191","82295.5820704782","88427.7866712691","",
"Cyprus","CYP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13339.296875","13537.388671875","14749.72265625","14842.25390625","15724.935546875","17084.630859375","17313.525390625","17777.359375","18758.634765625","19662.7109375","21291.2578125","22868.671875","23556.35546875","24281.111328125","25945.517578125","27763.203125","30015.19140625","32889.08984375","34830.15234375","33883.72265625","33505.8828125","33406.11328125","31923.98828125","30415.904296875","29892.79296875","31388.615234375","35246.125","37767.66015625","40261.51171875","44393.125","42569.1015625","47632.671875","54850.9375","57326.74609375","61271.8203125",
"Czechia","CZE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12806.028359184","11729.5098209527","11923.8487701942","12201.3506875657","12819.8248122829","13948.061985981","14775.324305044","14907.6404517225","15062.7620449105","15493.9796685778","16328.7979234395","17711.335522848","18344.0329427938","19606.58938716","20990.9328225987","22114.8363085202","23919.2927094088","26268.5653173799","27937.841568102","27698.8106131663","28156.9854724601","29237.1870959847","29465.6074011894","31013.0082933831","32743.489773169","34102.176988058","36445.0485732064","39346.030564257","41638.1831076596","45614.0171132532","44839.4822099455","47796.0337408466","51709.8373933963","53217.2191709182","56686.5453488007",
"Germany","DEU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19521.0195953832","21058.0766845077","21806.2098717814","21940.1618594446","22886.7678264208","23614.9584449293","24160.0668021179","24643.6832124359","25444.1511399187","26517.9342856214","27467.7824174767","28677.1908591132","29513.6823267102","30305.2575678401","31757.4177276181","32313.736788417","34748.7543257238","36915.3252832162","38443.5386278958","37554.4426993174","39730.4897885271","43398.3443992496","44229.3941921739","45889.0173022052","47938.7968210418","48558.4432970969","51569.9016841199","54110.2536648812","56273.0405627017","59270.7276496985","58685.872699771","62530.7653199239","68093.7883105553","69199.8397184363","72295.2353730129",
